Start Date	End Date	Response Type	IP Address	Progress	Duration (in seconds)	Finished	Recorded Date	Response ID	Recipient Last Name	Recipient First Name	Recipient Email	External Data Reference	Location Latitude	Location Longitude	Distribution Channel	User Language	Q_RecaptchaScore	What is your Prolific ID?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many countries as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many types of fruit as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	Name as many dog breeds as you can in the next 30 seconds.	Timing - First Click	Timing - Last Click	Timing - Page Submit	Timing - Click Count	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	What is the title of this painting?	Similar	Different	Batch number
6/8/23 14:48	6/8/23 14:55	IP Address	132.198.30.29	100	397	TRUE	6/8/23 14:55	R_6tZfOA0qf379iQp					44.4681	-73.193	anonymous	EN	1	6400dae6dc888c9753a0c456	0	0	9.333	0	0	0	7.089	0	0	0	6.786	0	0	0	6.932	0																	"United States, United Kingdom, France, Germany, Spain, Argentina, Portugal, Austria, Hungary, Czech Republic, Russia, Yugoslavia"	1.615	1.615	30.107	1	Change	Ballroom	Outlaws	Rambler	Lonesome	Ballroom	Pioneers	Pioneers																	0	0	6.851	0	0	0	6.807	0	0	0	6.901	0	0	0	6.853	0	"Apple, Orange, Kiwi, Banana, Tomato, Grape, Watermelon, Cantaloupe, Honeydew"	1.486	1.486	30.013	1	Monroe	Monroe	Dance	Sugar	Derby	Symphony	Tales	Tales	0	0	8.702	0	0	0	7.728	0	0	0	6.64	0	0	0	8.374	0																	"Golden Retriever, Springer Spaniel, Siberian Husky, Irish Wolfhound, "	1.408	1.408	30.109	1	Rumble	Rumble	World	World	Happy	Lost	Luck	Drink	2	4	Batch 1
6/8/23 14:35	6/8/23 14:55	IP Address	98.230.0.250	100	1206	TRUE	6/8/23 14:55	R_uao9878Y7YzeoWl					30.4908	-84.3158	anonymous	EN	1	5bfff7c02213be0001c2c7cf	0	0	9.071	0	0	0	7.182	0	0	0	7.337	0	0	0	8.491	0																	"canada, mexico, united states, ukraine, guatemala, jamaica, "	1.572	1.572	30.009	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	7.3	0	0	0	6.844	0	0	0	7.228	0	0	0	8.279	0	"strawberries, grapes, watermelon, pineapple, kiwi, orange, apples, blueberries, raspberries, melon"	0.977	0.977	30.006	1	Symphony	Monroe	Derby	Sugar	Derby	Tales	Derby	Verona																	0	0	8.401	0	0	0	8.806	0	0	0	7.308	0	0	0	7.791	0	"chihuahua, Pomeranian, golden retriever, dachshund, b"	1.584	17.652	30.114	3	Poem	Rumble	Lost	World	Drink	Poem	Luck	Faith	8	8	Batch 1
6/8/23 14:41	6/8/23 14:55	IP Address	174.204.75.101	100	868	TRUE	6/8/23 14:55	R_25KJtzbo0NbvqQv					47.6109	-122.3303	anonymous	EN	1	63b5cb851b4ecdfcf20e92bd	0	0	11.049	0	0	0	19.56	0	0	0	30.922	0	0	0	16.16	0																	usa canada england china germany russia bulgaria croatia poland belgium ni	3.143	3.143	30.114	1	Lonesome	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	24.552	0	0	0	37.551	0	0	0	33.508	0	0	0	26.332	0	apple orange banana grape chery blueberry apple straberry ornage grapefruit lemon apricot 	1.305	1.305	30.11	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	32.35	0	0	0	23.654	0	0	0	23.347	0	0	0	39.508	0	pitbull saint bernard alaskan husky black lab english setter malamute germans shepherd malanois ch	1.617	1.617	30.007	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	11	12	Batch 1
6/8/23 14:48	6/8/23 14:57	IP Address	24.175.87.213	100	589	TRUE	6/8/23 14:57	R_27U9n1Ph9JNgOfp					26.165	-97.9892	anonymous	EN	1	62db157402a7033df0048e1c																	0	0	9.116	0	0	0	14.258	0	9.977	9.977	11.198	1	0	0	23.384	0	"USA, mexico, canada, iran, iraq, croatia, china, russia, ukraine, italy, france, g"	2.136	2.136	30.007	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	11.701	0	0	0	14.839	0	7.217	7.217	33.311	1	0	0	13.521	0	"apple, strawberry, blueberry, coconut, orange, kiwi, "	3.408	3.408	30.007	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	18.671	0	0	0	19.214	0	0	0	15.562	0	0	0	10.893	0																	"doberman, husky, beagle, german shepherd, corgie, golden retriever, basset hound, "	3.026	22.515	30.007	3	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	12	Batch 1
6/8/23 14:42	6/8/23 14:58	IP Address	174.215.18.96	100	962	TRUE	6/8/23 14:58	R_1FG9gZZaVLz79Xi					39.7388	-104.9868	anonymous	EN	0.800000012	647b57e1ea393b66a07a60a5																	0	0	9.796	0	0	0	9.939	0	0	0	7.631	0	0	0	7.932	0	"USA, Ukraine, France, Italy, England, Scotlan"	8.496	8.496	30.01	1	Thankful	Change	Thankful	Pioneers	Outlaws	Ground	Pioneers	Lonesome	0	0	11.404	0	0	0	8.357	0	0	0	10.307	0	0	0	11.777	0																	"Apple orange, banana, cherries kumquat"	2.626	2.626	30.006	1	Monroe	Symphony	Dance	Sugar	Light	Light	Derby	Verona																	0	0	11.255	0	0	0	7.3	0	6.414	6.414	7.459	1	0	0	8.477	0	"bulldog, pig, boston terrier, german shephard"	3.449	3.449	30.109	1	Rumble	Poem	Happy	Luck	Drink	Faith	World	Poem	8	4	Batch 1
6/8/23 14:49	6/8/23 15:03	IP Address	69.140.47.36	100	888	TRUE	6/8/23 15:03	R_10TQ5z8l7K2I4XK					38.9705	-76.8388	anonymous	EN	1	61252d103b9edeb2ef026830	0	0	11.189	0	0	0	16.883	0	0	0	27.638	0	0	0	16.682	0																	"Canada, Germany, USA, Mexico, Brazil, Columbia, Venezuela, Spain, France, UK, Ireland, Sweden, Norway, Denm"	1.709	1.709	30.008	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	18.371	0	0	0	16.995	0	0	0	13.89	0	0	0	13.476	0																	apple orange banana kiwi grapefruit raspberry strawberry blueberry lemon lime mango 	0	0	30.006	0	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	28.918	0	0	0	22.157	0	0	0	33.15	0	0	0	22.234	0																	husky golden retriever chiuauaua shit tzu beagle German Shepard Great Dane 	0	0	30.007	0	Poem	Rumble	Lost	Luck	World	Faith	Drink	Happy	12	9	Batch 1
6/8/23 14:58	6/8/23 15:05	IP Address	23.120.1.13	100	458	TRUE	6/8/23 15:05	R_1PXc8FDmi7HKr74					33.2867	-87.0991	anonymous	EN	1	61084b83ebb9d2c536e0c066																	0	0	9.475	0	0	0	7.636	0	0	0	7.674	0	0	0	6.853	0	"United States, United Kingdom, Ireland, Canada Mexico Colombia Argentina France Germany South Afri"	1.403	1.403	30.012	1	Change	Ground	Ballroom	Rambler	Lonesome	Lonesome	Pioneers	Thankful	0	0	12.881	0	0	0	10.556	0	0	0	7.813	0	0	0	8.294	0																	apple orange grape cantaloupe guava kiwi pineapple starfruit dragon fruit clementine pear peach 	1.546	1.546	30.116	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	8.603	0	0	0	8.495	0	0	0	8.864	0	0	0	8.743	0																	beagle basset hound golden retriever border collie labrador retriever australian shepherd	1.4	1.4	30.107	1	Drink	Happy	Rumble	Luck	Lost	Faith	Poem	World	7	9	Batch 1
6/8/23 14:45	6/8/23 15:06	IP Address	71.104.5.62	100	1256	TRUE	6/8/23 15:06	R_3PbH622QOc49eXZ					40.7418	-74.2236	anonymous	EN	0.899999976	633266bf68544440fd064f94																	0	0	15.813	0	0	0	22.202	0	0	0	20.276	0	0	0	21.122	0	"Unitedstates,canada, mexico, england,france, zimbawe,italy,spain, china, taiwan, "	1.866	1.866	30.005	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	26.382	0	0	0	27.046	0	0	0	29.023	0	0	0	19.987	0	"apple, orange,tomato, grape, tangerine,banana, kiwi, melon, cherry"	1.727	1.727	30.01	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	13.529	13.529	19.53	1	4.707	6.093	7.358	2	0.141	19.009	55.808	5	0	0	20.748	0	"border collie, dalmatian, chiuaua, retriever, great dane"	2.387	2.387	30.112	1	Poem	Rumble	Lost	Luck	Faith	Drink	Happy	World	10	12	Batch 1
6/8/23 14:55	6/8/23 15:06	IP Address	73.171.140.152	100	657	TRUE	6/8/23 15:06	R_b1Vi4j41OjMh6lX					30.3341	-81.6544	anonymous	EN	1	645bcc7875683c32522b97ec	0	0	15.65	0	0	0	22.102	0	0	0	16.594	0	0	0	22.801	0																	Us Canada Mexico Portugal United Kingdom spain	1.989	1.989	30.023	1	Outlaws	Lonesome	Rambler	Ballroom	Ground	Change	Pioneers	Thankful																	0	0	8.588	0	0	0	9.194	0	0	0	11.943	0	0	0	13.015	0	"Apples, oranges, strawberries, blueberries, peaches "	9.053	9.053	30.023	1	Monroe	Symphony	Dance	Sugar	Tales	Light	Verona	Verona																	0	0	11.675	0	0	0	14.849	0	0	0	13.852	0	0	0	9.427	0	Mutt lab poodle golden boxer pug chuahua 	1.584	1.584	30.013	1	Happy	World	Luck	Poem	Drink	Luck	Faith	Poem	2	6	Batch 1
6/8/23 14:59	6/8/23 15:09	IP Address	24.101.142.224	100	608	TRUE	6/8/23 15:09	R_psd7sESn5Tbl0zv					40.8795	-79.93	anonymous	EN	1	5f07e040943fa520130a9f9b	0	0	6.934	0	0	0	7.999	0	0	0	8.857	0	0	0	8.249	0																	"Canada, USA, Mexico, Australia, Iran, "	3.462	3.462	30.009	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	10.033	0	0	0	10.105	0	0	0	8.125	0	0	0	8.909	0	"Grapes, oranges, strawberries, kiwis, lemons, "	6.53	6.53	30.116	1	Monroe	Symphony	Light	Sugar	Light	Tales	Derby	Verona	0	0	8.207	0	0	0	7.883	0	0	0	11.784	0	0	0	6.897	0																	"Poodle, Terrier, Labrador, Collie, Bernease,"	3.294	28.425	30.016	2	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	11	Batch 1
6/8/23 15:03	6/8/23 15:12	IP Address	209.122.50.27	100	536	TRUE	6/8/23 15:12	R_yQHvXCLfnKw2G9X					42.0128	-88.0967	anonymous	EN	1	5ed856266cb96135ff953e31	0	0	6.759	0	0	0	7.054	0	0	0	6.777	0	0	0	6.867	0																	"USA, China, Russia, Canada,"	2.699	22.061	30.112	5	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	12.675	0	0	0	7.74	0	0	0	6.952	0	0	0	6.868	0	"apple, pair, banana, lemon, lime, grape, watermelon, peach, pear, cherry, s"	3.786	3.786	30.112	1	Symphony	Monroe	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	8.946	0	0	0	7.074	0	0	0	9.403	0	0	0	7.178	0	"bassett hound, beagle, doberman, "	2.079	2.079	30.108	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	12	10	Batch 1
6/8/23 15:02	6/8/23 15:14	IP Address	64.130.135.9	100	725	TRUE	6/8/23 15:15	R_2AWtDz4iio3mpvj					36.9931	-85.6123	anonymous	EN	0.899999976	627e6e9ed608b5269d068e69	13.04	13.04	23.595	1	7.571	8.187	25.084	2	13.073	13.073	34.6	1	9.844	9.844	23.151	1																	Usa iraq emgland ireland scotland mexico canada	1.748	27.772	30.021	2	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	18.401	0	0	0	12.2	0	0	0	12.533	0	0	0	18.494	0	Apple watermelon grapes raspberries blueberries blackberries kiwi cantalo	3.68	3.68	30.015	1		Light	Dance	Sugar		Tales		Verona																	0	0	12.901	0	0	0	12.898	0	6.188	19.225	28.499	4	1.379	14.735	17.249	4	Doberman retriever beagle sheperd pug	1.53	28.43	30.024	5	Drink	Rumble	Lost	Luck	Poem	Luck	Happy	World	8	9	Batch 1
6/8/23 15:12	6/8/23 15:19	IP Address	68.117.160.109	100	431	TRUE	6/8/23 15:19	R_BM5hEOj0dLUeEa5					33.395	-86.8348	anonymous	EN	0.899999976	643ba196ec0751d4e993d8b1	0	0	7.393	0	0	0	7.432	0	0	0	8.275	0	0	0	7.232	0																	"kenya, usa, canada ,uganda, malta, norway"	2.195	3.293	30.126	2	Change	Lonesome	Ballroom	Rambler	Ground	Thankful	Outlaws	Pioneers																	0	0	7.49	0	0	0	7.156	0	0	0	7.485	0	0	0	7.031	0	"mngo, apple, banana, melon, orange"	2.459	2.459	30.025	1	Monroe	Verona	Monroe	Sugar	Dance	Tales	Tales	Derby																	0	0	8.164	0	0	0	7.257	0	0	0	7.57	0	0	0	7.805	0	"german shepherd, bull dog, i"	3.364	26.965	30.13	8	Luck	Happy	Rumble	Lost	Drink	Poem	Poem	Faith	4	2	Batch 1
6/8/23 15:09	6/8/23 15:20	IP Address	100.16.251.233	100	662	TRUE	6/8/23 15:20	R_r8cwe6hw0CZvRiV					39.0715	-76.6963	anonymous	EN	1	5e0e60798205265be682850e	0	0	10.185	0	0	0	7.751	0	0	0	10.469	0	0	0	7.227	0																	france japan china vietnam india greece egypt italy brazil argentina panama can	1.122	1.122	30.014	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	11.341	0	0	0	9.369	0	0	0	7.724	0	0	0	8.426	0	banana apple pineapple cherry orange pear peach lime 	2.461	2.461	30.009	1	Monroe	Symphony	Dance	Sugar	Tales	Light	Derby	Verona	0	0	8.726	0	0	0	6.898	0	0	0	8.124	0	0	0	6.896	0																	poodle greyhound labador	1.655	18.026	30.005	3	Poem	Rumble	Lost	World	Drink	Faith	Happy	World	9	12	Batch 1
6/8/23 15:00	6/8/23 15:20	IP Address	108.230.125.189	100	1211	TRUE	6/8/23 15:21	R_1DNiusON2cFo8EA					31.7775	-106.4903	anonymous	EN	1	611189c22603acc9bfc10e2d																	9.741	9.741	10.26	1	0	0	7.755	0	0	0	7.615	0	0	0	7.3	0	"united states, ukraine, united kingdom, "	1.556	1.556	30.116	1	Change	Change	Lonesome	Lonesome	Rambler	Rambler	Pioneers	Thankful																	0	0	7.968	0	0	0	7.001	0	0	0	7.105	0	0	0	7.229	0	"lemon, peach, banana, strawberry, blueberry, pineapple, pear, grape, mango, blackberry, rasberry, "	2.201	3.43	30.11	3	Monroe	Symphony	Dance	Light	Sugar	Tales	Derby	Verona																	0	0	9.06	0	0	0	13.851	0	4.085	4.085	7.637	1	0	0	6.95	0	"pug, poodle, great dane, chiuhahua, terrior, collie, lab, chines"	2.006	2.372	30.01	2	Poem	Rumble	Lost	Happy	Drink	Faith	Luck	World	9	8	Batch 1
6/8/23 15:13	6/8/23 15:22	IP Address	172.58.103.13	100	541	TRUE	6/8/23 15:22	R_1dprZXQ6VzmK7ZC					29.7646	-95.3657	anonymous	EN	1	5d49f4a37e5ca20001f19677																	0	0	8.208	0	0	0	7.123	0	0	0	6.944	0	0	0	6.664	0	"us, germany, england,"	1.462	25.547	30.011	3	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	8.894	0	0	0	7.905	0	0	0	7.516	0	0	0	8.123	0	"strawberry, pear, apple, banana, orange, pineapple, lemon, grapefruit, dragon fruit,"	2.091	2.091	30.11	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Verona	Derby																	14.361	14.361	15.105	1	0	0	10.999	0	0	0	7.009	0	0	0	7.995	0	"lab, rottweiler,  german shephard, ratterrrier, black mouth cur, beagle, "	2.177	10.414	30.112	3	Poem	Rumble	Lost	Lost	Drink	Faith	Happy	World	10	11	Batch 1
6/8/23 15:12	6/8/23 15:22	IP Address	174.177.76.195	100	633	TRUE	6/8/23 15:22	R_RDqnI2SvcqbgUlr					35.8974	-83.9425	anonymous	EN	0.899999976	60ff9a73f5eca5e11ae6352c																	0	0	14.568	0	0	0	7.614	0	0	0	10.92	0	0	0	10.793	0	usa mexico canada spain haiti germany denmark	1.634	1.634	30.01	1	Change	Ground	Rambler	Lonesome	Outlaws	Thankful	Rambler	Thankful	0	0	25.968	0	0	0	9.641	0	0	0	15.415	0	0	0	20.238	0																	orange banana grape pineapple plum peach	2.573	2.573	30.113	1	Monroe	Symphony	Light	Verona	Sugar	Tales	Derby	Verona																	0	0	18.383	0	0	0	12.962	0	0	0	18.198	0	0	0	10.551	0	beagle greyhound golden retriever corgi dachshund	1.923	1.923	30.008	1	Poem	World	Luck	Luck	Faith	Faith	Happy	Lost	6	8	Batch 1
6/8/23 14:52	6/8/23 15:23	IP Address	71.49.235.217	100	1842	TRUE	6/8/23 15:23	R_vNxXIlrs5rHvZAZ					29.0693	-82.2143	anonymous	EN	0.899999976	632e3ea66acddc3389acb302																	0	0	8.528	0	0	0	7.484	0	0	0	7.071	0	0	0	7.811	0	america africa europe asia russia germany ireland	3.514	3.514	30.107	1	Change	Ground	Lonesome	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	7.734	0	0	0	12.154	0	0	0	12.408	0	0	0	9.142	0	apple orange lemon tangerine grape melon 	3.629	3.629	30.007	1	Symphony	Sugar	Dance	Monroe	Symphony	Derby	Tales	Light	0	0	7.524	0	0	0	7.387	0	0	0	7.243	0	0	0	6.606	0																	pit bull german shepard bully boxer cihuahua austrailian shepard 	4.353	4.353	30.007	1	Poem	Rumble	Drink	Luck	World	Faith	Happy	Happy	7	6	Batch 1
6/8/23 15:15	6/8/23 15:24	IP Address	107.11.96.126	100	514	TRUE	6/8/23 15:24	R_3jcDdAuJFtfNTSC					39.4272	-84.1664	anonymous	EN	1	60bc011503db109b7d46851d																	0	0	7.354	0	0	0	11.74	0	0	0	7.354	0	0	0	7.152	0	"United States, France, "	1.843	21.885	31.86	2	Ground	Lonesome	Change	Change	Lonesome	Pioneers	Thankful	Outlaws																	0	0	6.901	0	0	0	7.429	0	0	0	6.842	0	0	0	6.844	0	"apple, orange, banana, grape, kiwi, grapefruit, "	1.528	1.528	30.021	1	Symphony	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	6.694	0	0	0	7.183	0	7.963	7.963	8.495	1	0	0	6.874	0																	"yorkie, beagle, bulldog, frenchie, puggle, pug, dalmatian, "	1.162	27.988	30.057	4	Poem	Rumble	Lost	Luck	Drink	World	Happy	Faith	8	5	Batch 1
6/8/23 15:18	6/8/23 15:25	IP Address	174.105.252.206	100	415	TRUE	6/8/23 15:25	R_86vtPQ1TIZaeMjn					39.9587	-82.9987	anonymous	EN	1	5e680c9f65bd0b0be56430a4																	0	0	12.011	0	0	0	15.956	0	0	0	11.261	0	0	0	7.426	0	"USa, canada egypt afghanistan mexico brazil haiti england ireland kenya pakistan russia china scotland "	1.319	1.319	30.114	1	Change	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful	0	0	12.062	0	0	0	13.418	0	0	0	7.926	0	0	0	6.985	0																	pinapple apple mango lemon lime orange banana grapes strawberries black berries raspberries peach apric	1.179	1.179	30.01	1	Dance	Symphony	Dance	Sugar	Light	Tales	Verona	Verona																	0	0	9.6	0	0	0	8.91	0	0	0	11.392	0	0	0	12.73	0	terrier pitbull bulldog lab golden retriever chihuahua 	1.264	1.264	30.111	1	Poem	Rumble	Lost	Luck	Drink	Faith	Happy	World	11	11	Batch 1
6/8/23 15:18	6/8/23 15:25	IP Address	100.11.6.17	100	401	TRUE	6/8/23 15:25	R_DdBjcZnDiQV1JrX					39.9664	-75.1685	anonymous	EN	1	628b9c24551f4f5d45546d4c																	0	0	6.951	0	0	0	6.932	0	0	0	6.878	0	0	0	6.894	0	"america, canada, mexico, germany, italy, france, UK, Ireland"	1.553	1.553	30.008	1	Change	Ground	Change	Lonesome	Rambler	Outlaws	Pioneers	Thankful	0	0	6.91	0	0	0	6.878	0	0	0	6.834	0	0	0	7.112	0																	"orange, grape, apple, strawberry, raspberry, blueberry, melon, watermelon"	1.271	1.271	30.008	1	Dance	Symphony	Dance	Sugar	Dance	Tales	Derby	Verona																	5.767	5.767	7.075	1	0	0	6.737	0	0	0	6.765	0	0	0	6.838	0	"pug. lab, Dalmatians, german shepereads, bull dogs, french bull dogs,"	2.134	2.134	30.108	1	Poem	Rumble	Happy	Luck	Happy	Faith	Drink	Drink	6	9	Batch 1
6/8/23 15:18	6/8/23 15:26	IP Address	73.45.14.235	100	443	TRUE	6/8/23 15:26	R_4PLpEXMhMAECXWV					41.8482	-87.6521	anonymous	EN	1	5f8c5938b9fa883a8a59107f																	0	0	9.716	0	0	0	7.931	0	0	0	7.291	0	0	0	10.288	0	"United States, Canada, Mexico, France, Germany, Ireland, I"	1.103	1.103	30.122	1	Change	Ground	Ballroom	Ballroom	Outlaws	Outlaws	Pioneers	Thankful																	0	0	7.059	0	0	0	12.859	0	0	0	6.839	0	0	0	6.784	0	banana apple orange pineapple kiwi strawberry dragonfruit grape blackberry ras	0.933	0.933	30.116	1	Monroe	Monroe	Dance	Sugar	Light	Tales	Derby	Verona	0	0	14.051	0	0	0	8.209	0	0	0	8.402	0	0	0	7.195	0																	chihuahua pitbull bulldog yorkie golden retriever lab schnauzer 	1.139	1.139	30.007	1	Poem	Rumble	Luck	Luck	Drink	Faith	Happy	World	10	10	Batch 1
6/8/23 15:17	6/8/23 15:27	IP Address	68.99.130.182	100	559	TRUE	6/8/23 15:27	R_3kcXHHcKhQ73HG1					33.6338	-112.2066	anonymous	EN	0.899999976	63d98dcfa03c130e4599a907	7.174	7.174	12.949	1	1.602	1.602	7.168	1	3.066	3.066	10.673	1	1.285	1.285	6.508	1																	Australia Argentina Brazil Paraguay China India United States Mexico Taiwan Japan South Korea North Korea Bolivia Gambia DR Congo Gui	1.217	1.841	30.11	3	Thankful	Ground	Lonesome	Lonesome	Rambler	Rambler	Pioneers	Thankful	8.263	8.263	17.854	1	1.169	9.287	9.571	2	1.029	7.3	7.675	2	0.944	4.279	7.007	2																	apple pineapple grape strawberry watermelon cherry lemon orange lime 	1.055	18.326	30.108	3	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	1.581	5.125	10.306	2	1.446	1.446	6.939	1	1.913	1.913	7.934	1	0.981	0.981	6.589	1																	golden retriever Dalmatian poodle pit bull pug shitzu 	1.726	28.281	31.612	6	Poem	Rumble	Happy	Luck	Drink	Lost	Happy	World	9	10	Batch 1
6/8/23 15:14	6/8/23 15:28	IP Address	69.181.233.201	100	858	TRUE	6/8/23 15:28	R_2rOTC2eYtMypzeL					36.9689	-121.9903	anonymous	EN	1	61523fa4dff0567aa388e758																	0	0	15.913	0	0	0	14.329	0	0	0	18.573	0	0	0	14.518	0	"canada, usa, mexico, uk, france, germany, spain, portugal,"	2.171	2.171	30.013	1	Ground	Ground	Ballroom	Lonesome	Outlaws	Rambler	Pioneers	Thankful																	0	0	34.237	0	0	0	40.524	0	0	0	31.133	0	0	0	28.065	0	"apple, peach, pear, plum, banana, orange, mango, blackberry, strawberry,"	3.572	3.572	30.125	1	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona	0	0	18.481	0	0	0	26.423	0	0	0	21.401	0	0	0	17.644	0																	"terrier, husky, retriever, labrador, chihuahua, "	2.546	2.546	30.014	1	Poem	Rumble	Lost	Luck	Luck	Faith	Happy	World	12	10	Batch 1
6/8/23 15:24	6/8/23 15:29	IP Address	108.231.201.89	100	350	TRUE	6/8/23 15:29	R_24C3gNLSXwJQUyL					36.0217	-79.7839	anonymous	EN	1	626c97fd7c909c3ae9d5a5b2																	0	0	7.005	0	0	0	7.094	0	0	0	6.777	0	0	0	6.898	0	"iran, iraq, india, nepal, canada, mexico, qatar, japan, indonesia, mali, malawi, south africa, niger, nigeria, france,"	1.024	1.024	30.118	1	Change	Pioneers	Ballroom	Ballroom	Outlaws	Pioneers	Lonesome	Thankful																	0	0	7.691	0	0	0	6.873	0	0	0	6.624	0	0	0	6.651	0	"apple, orange, banana, pear, kiwi, dragonfruit, blueberry, blackberry, raspberry, watermelon, lemon"	1.162	2.119	30.009	3	Tales	Symphony	Dance	Sugar	Monroe	Light	Derby	Verona	0	0	7.038	0	0	0	8.095	0	0	0	7.125	0	0	0	7.044	0																	"golden doodle, chihuahua, daschund, beagle, dalmation, german shepard, "	1.902	1.902	30.116	1	Poem	Lost	Lost	Luck	Happy	Drink	World	Faith	7	5	Batch 1
6/8/23 15:20	6/8/23 15:31	IP Address	172.58.129.77	100	637	TRUE	6/8/23 15:31	R_3kk5z8ftppjPJCb					25.7806	-80.1826	anonymous	EN	1	5ddcd77f23f9f1c2c45d6c18																	0	0	10.43	0	0	0	9.21	0	0	0	7.814	0	0	0	7.588	0	canada england france spain portugal sweden denmark nor	2.285	2.285	30.134	1	Change	Ground	Ballroom	Change	Outlaws	Rambler	Pioneers	Thankful	0	0	15.336	0	0	0	19.302	0	0	0	15.316	0	0	0	13.479	0																	Monroe Sugar 	2.633	3.4	30.031	2	Monroe	Symphony	Dance	Sugar	Light	Tales	Derby	Verona																	0	0	10.348	0	0	0	11.177	0	0	0	11.2	0	0	0	9.252	0	chow dalmation lab pitbull 	4.613	4.613	30.032	1	Lost	Rumble	Luck	Poem	Drink	Faith	Happy	World	12	8	Batch 1
